         ps       /Anubis_tb/clk                                                                                                              /Anubis_tb/enc/data                                                                                                            /Anubis_tb/enc/data_1                                                                                                          /Anubis_tb/enc/data_out                                                                                                        /Anubis_tb/enc/data_out_1                                                                                                               /Anubis_tb/enc/key                                                                                                             /Anubis_tb/enc/key_1  /Anubis_tb/enc/round_counter                       
          delta                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    /Anubis_tb/enc/nextstate  /Anubis_tb/enc/round_counter_1                
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      /Anubis_tb/enc/nextstate_1                                           
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 /Anubis_tb/enc/state                                      
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    /Anubis_tb/enc/state_1                                 
     300000  +0                0 01011000001100101000011000110010000001101001001011110100111110010111100110100000011110100111111011000010100101011011001011100010 11101111011110100101000011011010101011111011001110111110001100101001000100010011001001000111001100100000110011111010010010100101 xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx 00010100111100100011011010000010010001101100111001011111000001110001001111110100011111010001110000101000101011110001101010011111 01000111001101110110100110101111111111011111110110001100101010010011001010100111010100011101111101011100000110100110011110001011 0010 0010 0010 0010      1001   1001 
     300000  +1                0 01011000001100101000011000110010000001101001001011110100111110010111100110100000011110100111111011000010100101011011001011100010 00010001011001011100001001000001101011110111000111011100011111101101100011001010001001100100000111011000111000000000100011111000 xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx 00010100111100100011011010000010010001101100111001011111000001110001001111110100011111010001110000101000101011110001101010011111 10000110101001011101110101100011100010110111110111000001010010101010001100101001000011100110111010011010001100000011000001101001 0010 0010 0010 0010      1001   1010 
     310000  +0                1 01011000001100101000011000110010000001101001001011110100111110010111100110100000011110100111111011000010100101011011001011100010 00010001011001011100001001000001101011110111000111011100011111101101100011001010001001100100000111011000111000000000100011111000 xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx 00010100111100100011011010000010010001101100111001011111000001110001001111110100011111010001110000101000101011110001101010011111 10000110101001011101110101100011100010110111110111000001010010101010001100101001000011100110111010011010001100000011000001101001 0010 0010 0010 0010      1001   1010 
     310000  +1                1 10010101010000000001101110110010000110001111010110001101100001001011110101111010111110110111110010111001111010010001000010110101 00010001011001011100001001000001101011110111000111011100011111101101100011001010001001100100000111011000111000000000100011111000 xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx 11111000111010101111010101101110010100010010111000100101101000000100011011100100111000100101101100110011001100011010101111001001 10000110101001011101110101100011100010110111110111000001010010101010001100101001000011100110111010011010001100000011000001101001 0010 0010 0010 0010      1010   1010 
     320000  +0                0 10010101010000000001101110110010000110001111010110001101100001001011110101111010111110110111110010111001111010010001000010110101 00010001011001011100001001000001101011110111000111011100011111101101100011001010001001100100000111011000111000000000100011111000 xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx 11111000111010101111010101101110010100010010111000100101101000000100011011100100111000100101101100110011001100011010101111001001 10000110101001011101110101100011100010110111110111000001010010101010001100101001000011100110111010011010001100000011000001101001 0010 0010 0010 0010      1010   1010 
     320000  +1                0 10010101010000000001101110110010000110001111010110001101100001001011110101111010111110110111110010111001111010010001000010110101 01000100000010001111011100011100010100000000000000100001101110001110011011001110100011001011100001011010011001100101010000100001 xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx 11111000111010101111010101101110010100010010111000100101101000000100011011100100111000100101101100110011001100011010101111001001 10100010101000011110001011101000000101111111010011111001111100001100111101000111011111011111000101111000100100011100010111110000 0010 0010 0010 0010      1010   1011 
     330000  +0                1 10010101010000000001101110110010000110001111010110001101100001001011110101111010111110110111110010111001111010010001000010110101 01000100000010001111011100011100010100000000000000100001101110001110011011001110100011001011100001011010011001100101010000100001 xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx 11111000111010101111010101101110010100010010111000100101101000000100011011100100111000100101101100110011001100011010101111001001 10100010101000011110001011101000000101111111010011111001111100001100111101000111011111011111000101111000100100011100010111110000 0010 0010 0010 0010      1010   1011 
     330000  +1                1 10100100010100010100010010111110011010100100101101101000001000111100101000011101000011010010011101101110011001010101011100001110 01000100000010001111011100011100010100000000000000100001101110001110011011001110100011001011100001011010011001100101010000100001 xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx 10010111101111110010010111110001110010010001110100001001101100100110001010110110110100110000000110111101110111001110011110110111 10100010101000011110001011101000000101111111010011111001111100001100111101000111011111011111000101111000100100011100010111110000 0010 0010 0010 0010      1011   1011 
     340000  +0                0 10100100010100010100010010111110011010100100101101101000001000111100101000011101000011010010011101101110011001010101011100001110 01000100000010001111011100011100010100000000000000100001101110001110011011001110100011001011100001011010011001100101010000100001 xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx 10010111101111110010010111110001110010010001110100001001101100100110001010110110110100110000000110111101110111001110011110110111 10100010101000011110001011101000000101111111010011111001111100001100111101000111011111011111000101111000100100011100010111110000 0010 0010 0010 0010      1011   1011 
     340000  +1                0 10100100010100010100010010111110011010100100101101101000001000111100101000011101000011010010011101101110011001010101011100001110 10101100100000011000010101100110110000100110010011000001010011100011010001000101111011111110111100110000111100101001001100101100 xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx 10010111101111110010010111110001110010010001110100001001101100100110001010110110110100110000000110111101110111001110011110110111 11001000001101010001110111001001111001111110111110011011001100010001001010101011110111011011001010001111011111100000010000011010 0010 0010 0010 0010      1011   1100 
     350000  +0                1 10100100010100010100010010111110011010100100101101101000001000111100101000011101000011010010011101101110011001010101011100001110 10101100100000011000010101100110110000100110010011000001010011100011010001000101111011111110111100110000111100101001001100101100 xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx 10010111101111110010010111110001110010010001110100001001101100100110001010110110110100110000000110111101110111001110011110110111 11001000001101010001110111001001111001111110111110011011001100010001001010101011110111011011001010001111011111100000010000011010 0010 0010 0010 0010      1011   1100 
     350000  +1                1 01100110000101000110001111011000000000110010100110100110000000111110111110001010100110001010100011110110110100011000011110110010 10101100100000011000010101100110110000100110010011000001010011100011010001000101111011111110111100110000111100101001001100101100 xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx 11000110011100110101101000100110101111100100100111011000111001001000110011110101010011011111101110100110011000100000110110010101 11001000001101010001110111001001111001111110111110011011001100010001001010101011110111011011001010001111011111100000010000011010 0010 0010 0010 0010      1100   1100 
     360000  +0                0 01100110000101000110001111011000000000110010100110100110000000111110111110001010100110001010100011110110110100011000011110110010 10101100100000011000010101100110110000100110010011000001010011100011010001000101111011111110111100110000111100101001001100101100 xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx 11000110011100110101101000100110101111100100100111011000111001001000110011110101010011011111101110100110011000100000110110010101 11001000001101010001110111001001111001111110111110011011001100010001001010101011110111011011001010001111011111100000010000011010 0010 0010 0010 0010      1100   1100 
     360000  +1                0 01100110000101000110001111011000000000110010100110100110000000111110111110001010100110001010100011110110110100011000011110110010 10101100100000011000010101100110110000100110010011000001010011100011010001000101111011111110111100110000111100101001001100101100 xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx 11000110011100110101101000100110101111100100100111011000111001001000110011110101010011011111101110100110011000100000110110010101 11001000001101010001110111001001111001111110111110011011001100010001001010101011110111011011001010001111011111100000010000011010 0010 0011 0010 0010      1100   1100 
     370000  +0                1 01100110000101000110001111011000000000110010100110100110000000111110111110001010100110001010100011110110110100011000011110110010 10101100100000011000010101100110110000100110010011000001010011100011010001000101111011111110111100110000111100101001001100101100 xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx 11000110011100110101101000100110101111100100100111011000111001001000110011110101010011011111101110100110011000100000110110010101 11001000001101010001110111001001111001111110111110011011001100010001001010101011110111011011001010001111011111100000010000011010 0010 0011 0010 0010      1100   1100 
     370000  +1                1 01100110000101000110001111011000000000110010100110100110000000111110111110001010100110001010100011110110110100011000011110110010 10101100100000011000010101100110110000100110010011000001010011100011010001000101111011111110111100110000111100101001001100101100 xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx 11000110011100110101101000100110101111100100100111011000111001001000110011110101010011011111101110100110011000100000110110010101 11001000001101010001110111001001111001111110111110011011001100010001001010101011110111011011001010001111011111100000010000011010 0011 0011 0010 0010      1100   1100 
     380000  +0                0 01100110000101000110001111011000000000110010100110100110000000111110111110001010100110001010100011110110110100011000011110110010 10101100100000011000010101100110110000100110010011000001010011100011010001000101111011111110111100110000111100101001001100101100 xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx 11000110011100110101101000100110101111100100100111011000111001001000110011110101010011011111101110100110011000100000110110010101 11001000001101010001110111001001111001111110111110011011001100010001001010101011110111011011001010001111011111100000010000011010 0011 0011 0010 0010      1100   1100 
     380000  +1                0 01100110000101000110001111011000000000110010100110100110000000111110111110001010100110001010100011110110110100011000011110110010 10101100100000011000010101100110110000100110010011000001010011100011010001000101111011111110111100110000111100101001001100101100 xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx 11000110011100110101101000100110101111100100100111011000111001001000110011110101010011011111101110100110011000100000110110010101 11001000001101010001110111001001111001111110111110011011001100010001001010101011110111011011001010001111011111100000010000011010 0011 0011 0010 0011      1100   1100 
     390000  +0                1 01100110000101000110001111011000000000110010100110100110000000111110111110001010100110001010100011110110110100011000011110110010 10101100100000011000010101100110110000100110010011000001010011100011010001000101111011111110111100110000111100101001001100101100 xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx 11000110011100110101101000100110101111100100100111011000111001001000110011110101010011011111101110100110011000100000110110010101 11001000001101010001110111001001111001111110111110011011001100010001001010101011110111011011001010001111011111100000010000011010 0011 0011 0010 0011      1100   1100 
     390000  +1                1 01100110000101000110001111011000000000110010100110100110000000111110111110001010100110001010100011110110110100011000011110110010 10101100100000011000010101100110110000100110010011000001010011100011010001000101111011111110111100110000111100101001001100101100 xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx 11000110011100110101101000100110101111100100100111011000111001001000110011110101010011011111101110100110011000100000110110010101 11001000001101010001110111001001111001111110111110011011001100010001001010101011110111011011001010001111011111100000010000011010 0011 0011 0011 0011      1100   1100 
     400000  +0                0 01100110000101000110001111011000000000110010100110100110000000111110111110001010100110001010100011110110110100011000011110110010 10101100100000011000010101100110110000100110010011000001010011100011010001000101111011111110111100110000111100101001001100101100 xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx 11000110011100110101101000100110101111100100100111011000111001001000110011110101010011011111101110100110011000100000110110010101 11001000001101010001110111001001111001111110111110011011001100010001001010101011110111011011001010001111011111100000010000011010 0011 0011 0011 0011      1100   1100 
     400000  +1                0 01100110000101000110001111011000000000110010100110100110000000111110111110001010100110001010100011110110110100011000011110110010 10101100100000011000010101100110110000100110010011000001010011100011010001000101111011111110111100110000111100101001001100101100 xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx 11110100010101101101001110000011110010100000001111011011010000100001000111001100000111110011010000110101100000010001011001000110 11000110011100110101101000100110101111100100100111011000111001001000110011110101010011011111101110100110011000100000110110010101 11001000001101010001110111001001111001111110111110011011001100010001001010101011110111011011001010001111011111100000010000011010 0011 0000 0011 0000      1100   1100 
     410000  +0                1 01100110000101000110001111011000000000110010100110100110000000111110111110001010100110001010100011110110110100011000011110110010 10101100100000011000010101100110110000100110010011000001010011100011010001000101111011111110111100110000111100101001001100101100 xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx 11110100010101101101001110000011110010100000001111011011010000100001000111001100000111110011010000110101100000010001011001000110 11000110011100110101101000100110101111100100100111011000111001001000110011110101010011011111101110100110011000100000110110010101 11001000001101010001110111001001111001111110111110011011001100010001001010101011110111011011001010001111011111100000010000011010 0011 0000 0011 0000      1100   1100 
     410000  +1                1 01100110000101000110001111011000000000110010100110100110000000111110111110001010100110001010100011110110110100011000011110110010 10101100100000011000010101100110110000100110010011000001010011100011010001000101111011111110111100110000111100101001001100101100 10001001000100110110011000000101011001011001101001001100100010010110001010100110110111110011011001011111110001000100110110111111 11110100010101101101001110000011110010100000001111011011010000100001000111001100000111110011010000110101100000010001011001000110 11000110011100110101101000100110101111100100100111011000111001001000110011110101010011011111101110100110011000100000110110010101 11001000001101010001110111001001111001111110111110011011001100010001001010101011110111011011001010001111011111100000010000011010 0000 0000 0000 0000      1100   1100 
     420000  +0                0 01100110000101000110001111011000000000110010100110100110000000111110111110001010100110001010100011110110110100011000011110110010 10101100100000011000010101100110110000100110010011000001010011100011010001000101111011111110111100110000111100101001001100101100 10001001000100110110011000000101011001011001101001001100100010010110001010100110110111110011011001011111110001000100110110111111 11110100010101101101001110000011110010100000001111011011010000100001000111001100000111110011010000110101100000010001011001000110 11000110011100110101101000100110101111100100100111011000111001001000110011110101010011011111101110100110011000100000110110010101 11001000001101010001110111001001111001111110111110011011001100010001001010101011110111011011001010001111011111100000010000011010 0000 0000 0000 0000      1100   1100 
     420000  +1                0 01100110000101000110001111011000000000110010100110100110000000111110111110001010100110001010100011110110110100011000011110110010 10101100100000011000010101100110110000100110010011000001010011100011010001000101111011111110111100110000111100101001001100101100 10001001000100110110011000000101011001011001101001001100100010010110001010100110110111110011011001011111110001000100110110111111 11110100010101101101001110000011110010100000001111011011010000100001000111001100000111110011010000110101100000010001011001000110 11000110011100110101101000100110101111100100100111011000111001001000110011110101010011011111101110100110011000100000110110010101 11001000001101010001110111001001111001111110111110011011001100010001001010101011110111011011001010001111011111100000010000011010 0000 0000 0000 0000      1100   0000 
     420000  +4                0 01100110000101000110001111011000000000110010100110100110000000111110111110001010100110001010100011110110110100011000011110110010 10101100100000011000010101100110110000100110010011000001010011100011010001000101111011111110111100110000111100101001001100101100 10001001000100110110011000000101011001011001101001001100100010010110001010100110110111110011011001011111110001000100110110111111 11110100010101101101001110000011110010100000001111011011010000100001000111001100000111110011010000110101100000010001011001000110 11000110011100110101101000100110101111100100100111011000111001001000110011110101010011011111101110100110011000100000110110010101 11001000001101010001110111001001111001111110111110011011001100010001001010101011110111011011001010001111011111100000010000011010 0000 0001 0000 0000      1100   0000 
     430000  +0                1 01100110000101000110001111011000000000110010100110100110000000111110111110001010100110001010100011110110110100011000011110110010 10101100100000011000010101100110110000100110010011000001010011100011010001000101111011111110111100110000111100101001001100101100 10001001000100110110011000000101011001011001101001001100100010010110001010100110110111110011011001011111110001000100110110111111 11110100010101101101001110000011110010100000001111011011010000100001000111001100000111110011010000110101100000010001011001000110 11000110011100110101101000100110101111100100100111011000111001001000110011110101010011011111101110100110011000100000110110010101 11001000001101010001110111001001111001111110111110011011001100010001001010101011110111011011001010001111011111100000010000011010 0000 0001 0000 0000      1100   0000 
     430000  +1                1 01100110000101000110001111011000000000110010100110100110000000111110111110001010100110001010100011110110110100011000011110110010 10101100100000011000010101100110110000100110010011000001010011100011010001000101111011111110111100110000111100101001001100101100 10001001000100110110011000000101011001011001101001001100100010010110001010100110110111110011011001011111110001000100110110111111 11110100010101101101001110000011110010100000001111011011010000100001000111001100000111110011010000110101100000010001011001000110 11000110011100110101101000100110101111100100100111011000111001001000110011110101010011011111101110100110011000100000110110010101 11001000001101010001110111001001111001111110111110011011001100010001001010101011110111011011001010001111011111100000010000011010 0000 0001 0000 0000      0000   0000 
     430000  +4                1 01100110000101000110001111011000000000110010100110100110000000111110111110001010100110001010100011110110110100011000011110110010 10101100100000011000010101100110110000100110010011000001010011100011010001000101111011111110111100110000111100101001001100101100 10001001000100110110011000000101011001011001101001001100100010010110001010100110110111110011011001011111110001000100110110111111 11110100010101101101001110000011110010100000001111011011010000100001000111001100000111110011010000110101100000010001011001000110 11000110011100110101101000100110101111100100100111011000111001001000110011110101010011011111101110100110011000100000110110010101 11001000001101010001110111001001111001111110111110011011001100010001001010101011110111011011001010001111011111100000010000011010 0001 0001 0000 0000      0000   0000 
     440000  +0                0 01100110000101000110001111011000000000110010100110100110000000111110111110001010100110001010100011110110110100011000011110110010 10101100100000011000010101100110110000100110010011000001010011100011010001000101111011111110111100110000111100101001001100101100 10001001000100110110011000000101011001011001101001001100100010010110001010100110110111110011011001011111110001000100110110111111 11110100010101101101001110000011110010100000001111011011010000100001000111001100000111110011010000110101100000010001011001000110 11000110011100110101101000100110101111100100100111011000111001001000110011110101010011011111101110100110011000100000110110010101 11001000001101010001110111001001111001111110111110011011001100010001001010101011110111011011001010001111011111100000010000011010 0001 0001 0000 0000      0000   0000 
     440000  +1                0 01100110000101000110001111011000000000110010100110100110000000111110111110001010100110001010100011110110110100011000011110110010 10101100100000011000010101100110110000100110010011000001010011100011010001000101111011111110111100110000111100101001001100101100 10001001000100110110011000000101011001011001101001001100100010010110001010100110110111110011011001011111110001000100110110111111 11110100010101101101001110000011110010100000001111011011010000100001000111001100000111110011010000110101100000010001011001000110 11000110011100110101101000100110101111100100100111011000111001001000110011110101010011011111101110100110011000100000110110010101 11001000001101010001110111001001111001111110111110011011001100010001001010101011110111011011001010001111011111100000010000011010 0001 0001 0000 0001      0000   0000 
     450000  +0                1 01100110000101000110001111011000000000110010100110100110000000111110111110001010100110001010100011110110110100011000011110110010 10101100100000011000010101100110110000100110010011000001010011100011010001000101111011111110111100110000111100101001001100101100 10001001000100110110011000000101011001011001101001001100100010010110001010100110110111110011011001011111110001000100110110111111 11110100010101101101001110000011110010100000001111011011010000100001000111001100000111110011010000110101100000010001011001000110 11000110011100110101101000100110101111100100100111011000111001001000110011110101010011011111101110100110011000100000110110010101 11001000001101010001110111001001111001111110111110011011001100010001001010101011110111011011001010001111011111100000010000011010 0001 0001 0000 0001      0000   0000 
